# ascii dump of database

# Aliases/Comments
AliasId	AliasName	CommentName
OA-TK-D1.A7.state.bit.b4	""	lt:2 LANG:10024 "Status-lanterna 2 S2.TKD1" LANG:10027 "Status-lanterna 2 S2.TKD1" 
OA-TK-D1.A7.state.bit.b5	""	lt:2 LANG:10024 "Status-lanterna 3 S2.TKD1" LANG:10027 "Status-lanterna 3 S2.TKD1" 
OA-TK-D1.A7.state.bit.b6	""	lt:2 LANG:10024 "Status-lanterna 1 S3.TKD1" LANG:10027 "Status-lanterna 1 S3.TKD1" 
OA-TK-D1.A7.state.bit.b7	""	lt:2 LANG:10024 "Status-lanterna 2 S3.TKD1" LANG:10027 "Status-lanterna 2 S3.TKD1" 
OA-TK-D1.A8.state.bit.b0	""	lt:2 LANG:10024 "Status-lanterna 3 S3.TKD1" LANG:10027 "Status-lanterna 3 S3.TKD1" 
OA-TK-D1.A8.state.bit.b1	""	lt:2 LANG:10024 "Status-lanterna 1 S4.TKD1" LANG:10027 "Status-lanterna 1 S4.TKD1" 
OA-TK-D1.A8.state.bit.b2	""	lt:2 LANG:10024 "Status-lanterna 2 S4.TKD1" LANG:10027 "Status-lanterna 2 S4.TKD1" 
OA-TK-D1.A8.state.bit.b3	""	lt:2 LANG:10024 "Status-lanterna 3 S4.TKD1" LANG:10027 "Status-lanterna 3 S4.TKD1" 
OA-TK-D1.A8.state.bit.b4	""	lt:2 LANG:10024 "Rezerva@@" LANG:10027 "Rezerva@@" 
OA-TK-D1.A8.state.bit.b5	""	lt:2 LANG:10024 "Rezerva@@" LANG:10027 "Rezerva@@" 
OA-TK-D1.A8.state.bit.b6	""	lt:2 LANG:10024 "Rezerva@@" LANG:10027 "Rezerva@@" 
OA-TK-D1.A8.state.bit.b7	""	lt:2 LANG:10024 "Rezerva@@" LANG:10027 "Rezerva@@" 
OA-TK-D1.A9.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-osvjetljenje nise TK.D1" LANG:10027 "Ukljucenje-osvjetljenje nise TK.D1" 
OA-TK-D1.A9.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E1.1D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E1.1D" 
OA-TK-D1.A9.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E1.2D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E1.2D" 
OA-TK-D1.A9.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A10.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-lanterna 1 S1.TKD1" LANG:10027 "Ukljucenje-lanterna 1 S1.TKD1" 
OA-TK-D1.A10.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-lanterna 2 S1.TKD1" LANG:10027 "Ukljucenje-lanterna 2 S1.TKD1" 
OA-TK-D1.A10.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-lanterna 3 S1.TKD1" LANG:10027 "Ukljucenje-lanterna 3 S1.TKD1" 
OA-TK-D1.A10.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-lanterna 1 S2.TKD1" LANG:10027 "Ukljucenje-lanterna 1 S2.TKD1" 
OA-TK-D1.A11.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-lanterna 2 S2.TKD1" LANG:10027 "Ukljucenje-lanterna 2 S2.TKD1" 
OA-TK-D1.A11.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-lanterna 3 S2.TKD1" LANG:10027 "Ukljucenje-lanterna 3 S2.TKD1" 
OA-TK-D1.A11.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-lanterna 1 S3.TKD1" LANG:10027 "Ukljucenje-lanterna 1 S3.TKD1" 
OA-TK-D1.A11.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-lanterna 2 S3.TKD1" LANG:10027 "Ukljucenje-lanterna 2 S3.TKD1" 
OA-TK-D1.A12.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-lanterna 3 S3.TKD1" LANG:10027 "Ukljucenje-lanterna 3 S3.TKD1" 
OA-TK-D1.A12.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-lanterna 1 S4.TKD1" LANG:10027 "Ukljucenje-lanterna 1 S4.TKD1" 
OA-TK-D1.A12.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-lanterna 2 S4.TKD1" LANG:10027 "Ukljucenje-lanterna 2 S4.TKD1" 
OA-TK-D1.A12.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-lanterna 3 S4.TKD1" LANG:10027 "Ukljucenje-lanterna 3 S4.TKD1" 
OA-TK-D1.A13.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-prema gore -R1.TKD1" LANG:10027 "Ukljucenje-prema gore -R1.TKD1" 
OA-TK-D1.A13.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-prema dole -R1.TKD1" LANG:10027 "Ukljucenje-prema dole -R1.TKD1" 
OA-TK-D1.A13.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-prema gore -R2.TKD1" LANG:10027 "Ukljucenje-prema gore -R2.TKD1" 
OA-TK-D1.A13.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-prema dole -R2.TKD1" LANG:10027 "Ukljucenje-prema dole -R2.TKD1" 
OA-TK-D1.A14.cmd.bit.b0	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A14.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A14.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A14.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A15.cmd.bit.b0	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A15.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A15.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D1.A15.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A2.state.bit.b0	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E30.2.D" LANG:10027 "Status-oznaka puta evakuacije E30.2.D" 
OA-TK-D2.A2.state.bit.b1	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E31.1.D" LANG:10027 "Status-oznaka puta evakuacije E31.1.D" 
OA-TK-D2.A2.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E31.2.D" LANG:10027 "Status-oznaka puta evakuacije E31.2.D" 
OA-TK-D2.A2.state.bit.b3	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E32.1.D" LANG:10027 "Status-oznaka puta evakuacije E32.1.D" 
OA-TK-D2.A2.state.bit.b4	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E32.2.D" LANG:10027 "Status-oznaka puta evakuacije E32.2.D" 
OA-TK-D2.A2.state.bit.b5	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-TK-D2.A2.state.bit.b6	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-TK-D2.A2.state.bit.b7	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-TK-D2.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-TK-D2.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-vrata nise TK.D2" LANG:10027 "Status-vrata nise TK.D2" 
OA-TK-D2.A3.state.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A3.state.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A3.state.bit.b4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A3.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A3.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A3.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-grijac" LANG:10027 "Status-grijac" 
OA-TK-D2.A4.state.bit.b1	""	lt:2 LANG:10024 "Status-servisna monofazna prikljucnica" LANG:10027 "Status-servisna monofazna prikljucnica" 
OA-TK-D2.A4.state.bit.b2	""	lt:2 LANG:10024 "Status-komandni napon 230VAC OA-SOS.D3" LANG:10027 "Status-komandni napon 230VAC OA-SOS.D3" 
OA-TK-D2.A4.state.bit.b3	""	lt:2 LANG:10024 "Status-ethernet switch upravljanje" LANG:10027 "Status-ethernet switch upravljanje" 
OA-TK-D2.A4.state.bit.b4	""	lt:2 LANG:10024 "Status-ethernet switch video" LANG:10027 "Status-ethernet switch video" 
OA-TK-D2.A4.state.bit.b5	""	lt:2 LANG:10024 "Status-SOS telefon-TK-D2" LANG:10027 "Status-SOS telefon-TK-D2" 
OA-TK-D2.A4.state.bit.b6	""	lt:2 LANG:10024 "Status-kamera-K-D16" LANG:10027 "Status-kamera-K-D16" 
OA-TK-D2.A4.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b0	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A5.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A7.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E31.2D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E31.2D" 
OA-TK-D2.A7.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E32.1D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E32.1D" 
OA-TK-D2.A7.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E32.2D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E32.2D" 
OA-TK-D2.A7.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A8.cmd.bit.b0	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A8.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A8.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A8.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D2.A1.state.bit.b0	""	lt:2 LANG:10024 "Status-glavni prekidac RO-TK.D2" LANG:10027 "Status-glavni prekidac RO-TK.D2" 
OA-TK-D2.A1.state.bit.b1	""	lt:2 LANG:10024 "Status-komandni napon RO-TK.D2" LANG:10027 "Status-komandni napon RO-TK.D2" 
OA-TK-D2.A1.state.bit.b2	""	lt:2 LANG:10024 "Status-osvjetljenje nise TK.D2" LANG:10027 "Status-osvjetljenje nise TK.D2" 
OA-TK-D2.A1.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D2.A1.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D2.A1.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D2.A1.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D2.A1.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E30.1.D" LANG:10027 "Status-oznaka puta evakuacije E30.1.D" 
OA-TK-D2.A6.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-osvjetljenje nise TK.D2" LANG:10027 "Ukljucenje-osvjetljenje nise TK.D2" 
OA-TK-D2.A6.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E30.1D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E30.1D" 
OA-TK-D2.A6.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E30.2D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E30.2D" 
OA-TK-D2.A6.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E31.1D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E31.1D" 
OA-TK-D3.A1.value.AI0	""	lt:2 LANG:10024 "Senzor magle -MAG-D2+" LANG:10027 "Senzor magle -MAG-D2+" 
OA-TK-D3.A1.value.AI1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A1.value.AI2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A1.value.AI3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A1.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A1.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A1.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A1.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A2.state.bit.b0	""	lt:2 LANG:10024 "Status-glavni prekidac RO-TK.D3" LANG:10027 "Status-glavni prekidac RO-TK.D3" 
OA-TK-D3.A2.state.bit.b1	""	lt:2 LANG:10024 "Status-komandni napon RO-TK.D3" LANG:10027 "Status-komandni napon RO-TK.D3" 
OA-TK-D3.A2.state.bit.b2	""	lt:2 LANG:10024 "Status-osvjetljenje nise TK.D3" LANG:10027 "Status-osvjetljenje nise TK.D3" 
OA-TK-D3.A2.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D3.A2.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D3.A2.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D3.A2.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-D3.A2.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E36.1.D" LANG:10027 "Status-oznaka puta evakuacije E36.1.D" 
OA-TK-D3.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E36.2.D" LANG:10027 "Status-oznaka puta evakuacije E36.2.D" 
OA-TK-D3.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-TK-D3.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-TK-D3.A3.state.bit.b3	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-TK-D3.A3.state.bit.b4	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-TK-D3.A3.state.bit.b5	""	lt:2 LANG:10024 "Status-vrata nise TK.D3" LANG:10027 "Status-vrata nise TK.D3" 
OA-TK-D3.A3.state.bit.b6	""	lt:2 LANG:10024 "Status-rezerva" LANG:10027 "Status-rezerva" 
OA-TK-D3.A3.state.bit.b7	""	lt:2 LANG:10024 "Status-rezerva" LANG:10027 "Status-rezerva" 
OA-TK-D3.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-grijac" LANG:10027 "Status-grijac" 
OA-TK-D3.A4.state.bit.b1	""	lt:2 LANG:10024 "Status-servisna monofazna prikljucnica" LANG:10027 "Status-servisna monofazna prikljucnica" 
OA-TK-D3.A4.state.bit.b2	""	lt:2 LANG:10024 "Status-komandni napon 230VAC OA-SOS.D3" LANG:10027 "Status-komandni napon 230VAC OA-SOS.D3" 
OA-TK-D3.A4.state.bit.b3	""	lt:2 LANG:10024 "Status-ethernet switch upravljanje" LANG:10027 "Status-ethernet switch upravljanje" 
OA-TK-D3.A4.state.bit.b4	""	lt:2 LANG:10024 "Status-ethernet switch video" LANG:10027 "Status-ethernet switch video" 
OA-TK-D3.A4.state.bit.b5	""	lt:2 LANG:10024 "Status-WMS1.TKD3" LANG:10027 "Status-WMS1.TKD3" 
OA-TK-D3.A4.state.bit.b6	""	lt:2 LANG:10024 "Status-WMS2.TKD3" LANG:10027 "Status-WMS2.TKD3" 
OA-TK-D3.A4.state.bit.b7	""	lt:2 LANG:10024 "Status-WMS3.TKD3" LANG:10027 "Status-WMS3.TKD3" 
OA-TK-D3.A5.state.bit.b0	""	lt:2 LANG:10024 "Status-WMS4.TKD3" LANG:10027 "Status-WMS4.TKD3" 
OA-TK-D3.A5.state.bit.b1	""	lt:2 LANG:10024 "Status-WMS5.TKD3" LANG:10027 "Status-WMS5.TKD3" 
OA-TK-D3.A5.state.bit.b2	""	lt:2 LANG:10024 "Status-WMS6.TKD3" LANG:10027 "Status-WMS6.TKD3" 
OA-TK-D3.A5.state.bit.b3	""	lt:2 LANG:10024 "Status-BS1.TKD3" LANG:10027 "Status-BS1.TKD3" 
OA-TK-D3.A5.state.bit.b4	""	lt:2 LANG:10024 "Status-SOS telefon-TS-D10" LANG:10027 "Status-SOS telefon-TS-D10" 
OA-TK-D3.A5.state.bit.b5	""	lt:2 LANG:10024 "Status-SOS telefon-TK-D3" LANG:10027 "Status-SOS telefon-TK-D3" 
OA-TK-D3.A5.state.bit.b6	""	lt:2 LANG:10024 "Status-kamera K-PTZ.D2" LANG:10027 "Status-kamera K-PTZ.D2" 
OA-TK-D3.A5.state.bit.b7	""	lt:2 LANG:10024 "Status-kamera K-D19" LANG:10027 "Status-kamera K-D19" 
OA-TK-D3.A6.state.bit.b0	""	lt:2 LANG:10024 "Status-senzor ventil.-MAG-2" LANG:10027 "Status-senzor ventil.-MAG-2" 
OA-TK-D3.A6.state.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A6.state.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A6.state.bit.b3	""	lt:2 LANG:10024 "Status-servis senzor MAG-2" LANG:10027 "Status-servis senzor MAG-2" 
OA-TK-D3.A6.state.bit.b4	""	lt:2 LANG:10024 "Status-kvar senzor MAG-2" LANG:10027 "Status-kvar senzor MAG-2" 
OA-TK-D3.A6.state.bit.b5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A6.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A6.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A7.state.bit.b0	""	lt:2 LANG:10024 "Status-lanterna 1 S1.TKD3" LANG:10027 "Status-lanterna 1 S1.TKD3" 
OA-TK-D3.A7.state.bit.b1	""	lt:2 LANG:10024 "Status-lanterna 2 S1.TKD3" LANG:10027 "Status-lanterna 2 S1.TKD3" 
OA-TK-D3.A7.state.bit.b2	""	lt:2 LANG:10024 "Status-lanterna 3 S1.TKD3" LANG:10027 "Status-lanterna 3 S1.TKD3" 
OA-TK-D3.A7.state.bit.b3	""	lt:2 LANG:10024 "Status-lanterna 1 S2.TKD3" LANG:10027 "Status-lanterna 1 S2.TKD3" 
OA-TK-D3.A7.state.bit.b4	""	lt:2 LANG:10024 "Status-lanterna 2 S2.TKD3" LANG:10027 "Status-lanterna 2 S2.TKD3" 
OA-TK-D3.A7.state.bit.b5	""	lt:2 LANG:10024 "Status-lanterna 3 S2.TKD3" LANG:10027 "Status-lanterna 3 S2.TKD3" 
OA-TK-D3.A7.state.bit.b6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A7.state.bit.b7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A8.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-osvjetljenje nise TK.D3" LANG:10027 "Ukljucenje-osvjetljenje nise TK.D3" 
OA-TK-D3.A8.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E36.1D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E36.1D" 
OA-TK-D3.A8.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-oznaka puta evakuacije E36.2D" LANG:10027 "Ukljucenje-oznaka puta evakuacije E36.2D" 
OA-TK-D3.A8.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A9.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-lanterna 1 S1.TKD1" LANG:10027 "Ukljucenje-lanterna 1 S1.TKD1" 
OA-TK-D3.A9.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-lanterna 2 S1.TKD1" LANG:10027 "Ukljucenje-lanterna 2 S1.TKD1" 
OA-TK-D3.A9.cmd.bit.b2	""	lt:2 LANG:10024 "Ukljucenje-lanterna 3 S1.TKD1" LANG:10027 "Ukljucenje-lanterna 3 S1.TKD1" 
OA-TK-D3.A9.cmd.bit.b3	""	lt:2 LANG:10024 "Ukljucenje-lanterna 1 S2.TKD1" LANG:10027 "Ukljucenje-lanterna 1 S2.TKD1" 
OA-TK-D3.A10.cmd.bit.b0	""	lt:2 LANG:10024 "Ukljucenje-lanterna 2 S2.TKD1" LANG:10027 "Ukljucenje-lanterna 2 S2.TKD1" 
OA-TK-D3.A10.cmd.bit.b1	""	lt:2 LANG:10024 "Ukljucenje-lanterna 3 S2.TKD1" LANG:10027 "Ukljucenje-lanterna 3 S2.TKD1" 
OA-TK-D3.A10.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A10.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A11.cmd.bit.b0	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A11.cmd.bit.b1	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A11.cmd.bit.b2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-D3.A11.cmd.bit.b3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-L1.A1.value.AI0	""	lt:2 LANG:10024 "Senzor magle -MAG +" LANG:10027 "Senzor magle -MAG +" 
OA-TK-L1.A1.value.AI1	""	lt:2 LANG:10024 "Senzor vibracija V1.1L@@" LANG:10027 "Senzor vibracija V1.1L@@" 
OA-TK-L1.A1.value.AI2	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-L1.A1.value.AI3	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-L1.A1.value.AI4	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-L1.A1.value.AI5	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-L1.A1.value.AI6	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-L1.A1.value.AI7	""	lt:2 LANG:10024 "Rezerva" LANG:10027 "Rezerva" 
OA-TK-L1.A2.state.bit.b0	""	lt:2 LANG:10024 "Status - glavni prekidac RO-TK.L1" LANG:10027 "Status - glavni prekidac RO-TK.L1" 
OA-TK-L1.A2.state.bit.b1	""	lt:2 LANG:10024 "Status - komandni napon RO-TK.L1" LANG:10027 "Status - komandni napon RO-TK.L1" 
OA-TK-L1.A2.state.bit.b2	""	lt:2 LANG:10024 "Status - osvjetljenje ni�e RO-TK.L1" LANG:10027 "Status - osvjetljenje ni�e RO-TK.L1" 
OA-TK-L1.A2.state.bit.b3	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-L1.A2.state.bit.b4	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-L1.A2.state.bit.b5	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-L1.A2.state.bit.b6	""	lt:2 LANG:10024 "Status LED markeri" LANG:10027 "Status LED markeri" 
OA-TK-L1.A2.state.bit.b7	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E1.1L@@" LANG:10027 "Status-oznaka puta evakuacije E1.1L@@" 
OA-TK-L1.A3.state.bit.b0	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E1.2L" LANG:10027 "Status-oznaka puta evakuacije E1.2L" 
OA-TK-L1.A3.state.bit.b1	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E2.1L" LANG:10027 "Status-oznaka puta evakuacije E2.1L" 
OA-TK-L1.A3.state.bit.b2	""	lt:2 LANG:10024 "Status-oznaka puta evakuacije E2.2L" LANG:10027 "Status-oznaka puta evakuacije E2.2L" 
OA-TK-L1.A3.state.bit.b3	""	lt:2 LANG:10024 "Status-monofazna prikljucnica" LANG:10027 "Status-monofazna prikljucnica" 
OA-TK-L1.A3.state.bit.b4	""	lt:2 LANG:10024 "Status-trofazna prikljucnica" LANG:10027 "Status-trofazna prikljucnica" 
OA-TK-L1.A3.state.bit.b5	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-TK-L1.A3.state.bit.b6	""	lt:2 LANG:10024 "Status-rezerva osigurac" LANG:10027 "Status-rezerva osigurac" 
OA-TK-L1.A3.state.bit.b7	""	lt:2 LANG:10024 "Status vrata ni�e TK.L1" LANG:10027 "Status vrata ni�e TK.L1" 
OA-TK-L1.A4.state.bit.b0	""	lt:2 LANG:10024 "Status-grijac" LANG:10027 "Status-grijac" 
OA-TK-L1.A4.state.bit.b1	""	lt:2 LANG:10024 "Status-servisna monofazna prikljucnica" LANG:10027 "Status-servisna monofazna prikljucnica" 
OA-TK-L1.A4.state.bit.b2	""	lt:2 LANG:10024 "Status-komandni napon 230VAC OA-TK.L1" LANG:10027 "Status-komandni napon 230VAC OA-TK.L1" 
